published_date,sentiment_score
2023-09-27 07:00:00,-0.6979
2023-10-12 07:00:00,0.0
2023-09-28 07:00:00,-0.5106
2023-09-25 07:00:00,-0.0516
2023-10-18 07:00:00,-0.5267
2023-10-12 07:00:00,0.0
2023-10-11 07:00:00,0.4404
2023-10-24 07:00:00,-0.6705
2023-10-17 07:00:00,0.4215
2023-10-17 07:00:00,-0.5859
2023-10-24 07:00:00,-0.4215
2023-10-21 07:00:00,-0.6705
2023-10-02 07:00:00,0.0
2023-10-04 07:00:00,0.0
2023-09-27 07:00:00,-0.4215
2023-09-17 07:00:00,0.0
2023-09-18 07:00:00,0.34
2023-10-04 07:00:00,-0.6597
2023-09-18 07:00:00,0.0
2023-10-04 07:00:00,0.0
2023-10-23 07:00:00,0.0
2023-10-26 07:00:00,0.0
2023-10-16 07:00:00,-0.5267
2023-09-28 07:00:00,0.0
2023-09-16 07:00:00,-0.3818
2023-10-19 07:00:00,0.5267
2023-09-21 07:00:00,0.3182
2023-09-19 07:00:00,0.0
2023-09-17 07:00:00,0.3412
2023-10-27 07:00:00,-0.5859
2023-10-25 07:00:00,-0.7096
2023-09-27 07:00:00,0.0
2023-09-29 07:00:00,-0.7334
2023-10-24 07:00:00,0.8176
2023-10-16 07:00:00,-0.34
2023-11-19 08:00:00,-0.2732
2023-12-19 08:00:00,0.5574
2023-12-28 08:00:00,-0.4019
2023-12-19 08:00:00,0.4019
2023-12-20 08:00:00,0.5574
2023-12-06 08:00:00,0.0
2023-11-10 08:00:00,0.0
2023-11-06 08:00:00,0.0
2023-12-01 08:00:00,0.4215
2023-11-28 08:00:00,0.0
2023-11-06 08:00:00,0.128
2023-11-19 08:00:00,0.34
2023-11-11 08:00:00,0.0
2023-12-30 08:00:00,-0.1779
2023-11-05 07:00:00,-0.0258
2023-12-12 08:00:00,0.5267
2023-11-08 08:00:00,0.128
2023-12-01 08:00:00,-0.7506
2023-12-20 08:00:00,0.2023
2023-12-03 08:00:00,-0.2732
2023-12-28 08:00:00,0.25
2023-12-06 08:00:00,0.5719
2023-12-07 08:00:00,-0.296
2023-11-01 07:00:00,-0.34
2023-11-06 08:00:00,0.0
2023-11-03 07:00:00,0.3612
2023-12-20 08:00:00,0.5574
2023-12-28 08:00:00,0.0
2023-11-06 08:00:00,-0.5859
2023-12-08 08:00:00,-0.34
2023-12-11 08:00:00,0.5719
2023-11-01 07:00:00,0.3612
2023-11-12 08:00:00,0.0
2023-12-01 08:00:00,-0.0258
2023-11-16 08:00:00,0.5106
2023-12-19 08:00:00,0.1779
2023-12-17 08:00:00,0.0
2023-11-29 08:00:00,0.0
2023-12-05 08:00:00,0.25
2023-12-02 08:00:00,0.0
2023-11-02 07:00:00,-0.0276
2023-11-17 08:00:00,0.0258
2023-11-09 08:00:00,0.0
2023-11-27 08:00:00,0.5719
2023-11-21 08:00:00,0.4939
2023-12-29 08:00:00,0.0
