Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,MACD_Signal,Bollinger_Width,MFI,EMA_20
2021-03-15 00:00:00-04:00,13323.4697265625,13460.349609375,13272.5,13459.7099609375,5972370000,0.0,0.0,52.72364804237052,-78.90383815228961,-89.57393301986463,1566.818989746338,41.964234766638114,13301.282778622046
2021-03-16 00:00:00-04:00,13523.169921875,13620.7099609375,13397.080078125,13471.5703125,5493890000,0.0,0.0,52.95016768839008,-54.96768612041524,-82.65268363997475,1439.6384693656619,41.688396505816605,13317.500638991374
2021-03-17 00:00:00-04:00,13336.91015625,13595.0,13272.6904296875,13525.2001953125,5536110000,0.0,0.0,54.022914720410796,-31.30971098651935,-72.38408910928368,1331.2952486022514,42.073802357206986,13337.281549117197
2021-03-18 00:00:00-04:00,13349.2001953125,13384.4599609375,13101.919921875,13116.169921875,5739720000,0.0,0.0,45.501722418724206,-45.04665016168474,-66.91660131976388,1237.3486886342034,42.15628132399022,13316.223298903653
2021-03-19 00:00:00-04:00,13119.900390625,13252.3701171875,13039.4501953125,13215.240234375,7630590000,0.0,0.0,47.6553348237484,-47.39281233411566,-63.011843522634244,1106.5766736570076,34.92257340972158,13306.605864186638
2021-03-22 00:00:00-04:00,13278.7802734375,13455.6396484375,13278.7802734375,13377.5400390625,5321760000,0.0,0.0,51.06684839416919,-35.7438915843486,-57.55825313497712,1081.3966770852458,41.025234358555615,13313.3614998891
2021-03-23 00:00:00-04:00,13381.4296875,13405.150390625,13202.4296875,13227.7001953125,5675010000,0.0,0.0,47.959141340244145,-38.16294244610799,-53.6791909972033,1059.6725705635472,40.92493956725527,13305.203280405616
2021-03-24 00:00:00-04:00,13289.240234375,13292.919921875,12961.349609375,12961.8896484375,6248650000,0.0,0.0,42.964128539265836,-60.82756503784367,-55.10886580533138,1021.6687154336541,41.61138423760748,13272.5067440277
2021-03-25 00:00:00-04:00,12844.580078125,13021.8603515625,12786.8095703125,12977.6796875,5634290000,0.0,0.0,43.341635461689265,-76.63195210002596,-59.413483064270295,1036.4580852191575,42.58473722726617,13244.427976739347
2021-03-26 00:00:00-04:00,12996.0302734375,13149.5498046875,12878.7197265625,13138.73046875,5224360000,0.0,0.0,47.18159324575359,-75.29365226726259,-62.58951690486876,1036.9686071530814,49.17295968132196,13234.361547407028
2021-03-29 00:00:00-04:00,13103.9697265625,13143.41015625,12968.16015625,13059.650390625,4965090000,0.0,0.0,45.549173448055754,-79.69546173854724,-66.01070587160446,969.0433858962715,48.324158162159144,13217.722389618262
2021-03-30 00:00:00-04:00,13008.7998046875,13075.75,12922.5703125,13045.3896484375,4721950000,0.0,0.0,45.24516117758028,-83.37357153597986,-69.48327900447954,953.4337903002706,41.627703334911665,13201.309747601046
2021-03-31 00:00:00-04:00,13122.5703125,13325.5400390625,13118.3798828125,13246.8701171875,5004720000,0.0,0.0,50.29298093304701,-69.23263929424138,-69.4331510624319,949.5951679301434,40.83818392051782,13205.648830418804
2021-04-01 00:00:00-04:00,13414.3203125,13487.080078125,13404.1796875,13480.1103515625,4576480000,0.0,0.0,55.416947996955386,-38.75852679807576,-63.298226209560674,907.8886498644679,47.278122368611214,13231.78802290868
2021-04-05 00:00:00-04:00,13594.900390625,13720.580078125,13582.759765625,13705.58984375,4459000000,0.0,0.0,59.73784477338671,3.545863016419389,-49.92940836436467,980.1329513682576,46.28232521869533,13276.91200584595
2021-04-06 00:00:00-04:00,13681.669921875,13776.7099609375,13674.2802734375,13698.3798828125,4073710000,0.0,0.0,59.539135941336156,36.074765696394024,-32.728573552212936,889.3059512741311,45.291882464793225,13317.051803652288
2021-04-07 00:00:00-04:00,13675.2998046875,13733.0302734375,13653.58984375,13688.83984375,4098740000,0.0,0.0,59.258257489965835,60.38823601108743,-14.105211639552865,936.4784726003272,46.14974856329703,13352.4601884235
2021-04-08 00:00:00-04:00,13796.8896484375,13830.1396484375,13758.7099609375,13829.3095703125,4153600000,0.0,0.0,62.093844034792724,89.95462842204506,6.706756372766721,1011.9638491506121,53.05121695728821,13397.874415270071
2021-04-09 00:00:00-04:00,13787.01953125,13905.41015625,13748.349609375,13900.1904296875,3926110000,0.0,0.0,63.47525046869089,117.74837047852816,28.91507919391901,1120.9483902032043,61.73414325848731,13445.714035690778
2021-04-12 00:00:00-04:00,13854.4404296875,13877.0,13783.9501953125,13850.0,4250900000,0.0,0.0,61.7589694768509,134.17843757929404,49.96775087099402,1194.008936357197,54.64000121518446,13484.217460863085
2021-04-13 00:00:00-04:00,13902.4501953125,14011.509765625,13902.4501953125,13996.099609375,4219360000,0.0,0.0,64.74704975929743,157.1765679636046,71.40951428951614,1302.5377126019885,62.36370820228191,13532.968141673742
2021-04-14 00:00:00-04:00,14004.080078125,14033.6298828125,13839.0400390625,13857.83984375,4120770000,0.0,0.0,59.97134053597638,162.37459117252547,89.60252966611802,1355.8783462129613,64.14089393698893,13563.908303776243
2021-04-15 00:00:00-04:00,13983.23046875,14049.1298828125,13970.419921875,14038.759765625,4406880000,0.0,0.0,63.74026769452222,179.02905222740628,107.48783417837568,1450.798449108548,72.30335457196149,13609.132252523745
2021-04-16 00:00:00-04:00,14059.1103515625,14062.5,13977.0498046875,14052.33984375,4427780000,0.0,0.0,64.01415941862474,191.12051310684365,124.21436996406928,1496.6634769900302,72.10224748174221,13651.342499307199
2021-04-19 00:00:00-04:00,13984.580078125,14041.7900390625,13842.5703125,13914.76953125,4379610000,0.0,0.0,59.140590503468474,187.44159840432985,136.8598156521214,1507.8796930226054,64.65764316703115,13676.430788063657
2021-04-20 00:00:00-04:00,13894.4599609375,13927.669921875,13698.669921875,13786.26953125,4245120000,0.0,0.0,54.933593872660026,172.1724589832229,143.9223443183417,1512.0596693617117,64.8796534906969,13686.89162074807
2021-04-21 00:00:00-04:00,13745.76953125,13951.349609375,13706.8603515625,13950.2197265625,3999620000,0.0,0.0,58.946257503528415,171.3260267667356,149.40308080802046,1511.3242173183244,64.41980925160844,13711.970487968492
2021-04-22 00:00:00-04:00,13952.5703125,14015.8701171875,13771.0400390625,13818.41015625,4420820000,0.0,0.0,54.727314516494495,158.195710711605,151.16160678873737,1398.1809300636232,56.9316533177918,13722.107599233397
2021-04-23 00:00:00-04:00,13861.3701171875,14062.740234375,13856.830078125,14016.8095703125,4355100000,0.0,0.0,59.43373346312855,161.9323598162846,153.31575739424682,1286.3899786058719,56.92777208651388,13750.174453621883
2021-04-26 00:00:00-04:00,14052.3798828125,14154.0302734375,14019.5,14138.7802734375,4506210000,0.0,0.0,62.0459674650363,172.74440754284296,157.20148742396606,1229.1592080584305,57.32739635223973,13787.18453169956
2021-04-27 00:00:00-04:00,14170.91015625,14171.240234375,14064.2802734375,14090.2197265625,4691460000,0.0,0.0,60.378930689493366,175.37301205034055,160.83579234924096,1083.2959869652695,64.53919158609517,13816.045026448412
2021-04-28 00:00:00-04:00,14082.7802734375,14133.650390625,14034.7001953125,14051.0302734375,4559710000,0.0,0.0,59.00120480675142,172.30768300151067,163.13017047969493,848.2204628458385,57.22787226310269,13838.424573780705
2021-04-29 00:00:00-04:00,14204.509765625,14211.5703125,13952.7998046875,14082.5498046875,4928030000,0.0,0.0,59.7957966299135,170.4568301655163,164.5955024168592,660.5940803378289,57.975063265625366,13861.674595771829
2021-04-30 00:00:00-04:00,13970.73046875,14084.759765625,13941.6298828125,13962.6796875,4792460000,0.0,0.0,55.398489654315505,157.50191526007256,163.17678498550188,539.6586621659008,57.423444055067094,13871.29412831737
2021-05-03 00:00:00-04:00,14031.76953125,14042.1201171875,13881.509765625,13895.1201171875,4761430000,0.0,0.0,53.03142532627744,140.16779210113418,158.57498640862838,503.0620333310326,50.20171573419204,13873.563270114526
2021-05-04 00:00:00-04:00,13774.509765625,13795.5703125,13485.58984375,13633.5,5879730000,0.0,0.0,45.01096334499987,104.11959176391974,147.68390747968664,529.538630260442,48.92348184881891,13850.70010153219
2021-05-05 00:00:00-04:00,13731.1298828125,13753.0498046875,13553.9296875,13582.419921875,4535690000,0.0,0.0,43.62371618554165,70.61538764058605,132.27020351186653,574.1839800543421,42.04280791209032,13825.149608231506
2021-05-06 00:00:00-04:00,13557.830078125,13635.73046875,13439.3896484375,13632.83984375,5021400000,0.0,0.0,45.412125884667695,47.583023332954326,115.33276747608409,623.1178897402497,34.892523304190874,13806.834392566601
2021-05-07 00:00:00-04:00,13723.08984375,13828.6201171875,13690.75,13752.240234375,4391100000,0.0,0.0,49.49784707360274,38.52028447132943,99.97027087513317,638.6201535660766,41.60169983358854,13801.634948929306
2021-05-10 00:00:00-04:00,13687.58984375,13687.9296875,13401.740234375,13401.8603515625,4818670000,0.0,0.0,40.029559229265324,3.0303384782182547,80.58228439575018,774.6005530559669,41.30738786066646,13763.561177751515
2021-05-11 00:00:00-04:00,13115.849609375,13423.3095703125,13107.669921875,13389.4296875,4738390000,0.0,0.0,39.73912799129676,-25.80132846129345,59.30556182434145,877.3173680169893,34.92073798153183,13727.92960725137
2021-05-12 00:00:00-04:00,13215.490234375,13288.6103515625,13002.5400390625,13031.6796875,4752930000,0.0,0.0,32.443533838438825,-76.63467061092524,32.11751533728811,1131.9150765724007,34.88311481638861,13661.620091084573
2021-05-13 00:00:00-04:00,13150.9404296875,13247.8701171875,13007.240234375,13124.990234375,4698110000,0.0,0.0,35.75642965293898,-108.14445720979893,4.065120827870704,1258.1580110913746,34.93918418221108,13610.512485683663
2021-05-14 00:00:00-04:00,13255.650390625,13460.8798828125,13242.9697265625,13429.98046875,4022610000,0.0,0.0,45.213456802608455,-107.2694911794606,-18.20180157359556,1261.591709053835,34.24241296481449,13593.31896026141
2021-05-17 00:00:00-04:00,13368.7998046875,13399.169921875,13265.400390625,13379.0498046875,3997780000,0.0,0.0,44.04739051352685,-109.4243771358415,-36.44631668604475,1286.4804519482095,27.351631479417136,13572.912374016276
2021-05-18 00:00:00-04:00,13416.900390625,13485.33984375,13299.9296875,13303.6396484375,4301300000,0.0,0.0,42.307553271324224,-115.88130164997528,-52.33331367883086,1330.878123212049,34.014595369306576,13547.267352532583
2021-05-19 00:00:00-04:00,13078.1904296875,13304.6103515625,13072.23046875,13299.740234375,4333520000,0.0,0.0,42.214698051661195,-119.9306253779996,-65.85277601866461,1347.2507612626396,26.57896249366459,13523.69334127948
2021-05-20 00:00:00-04:00,13356.6298828125,13563.51953125,13355.7099609375,13535.740234375,3990760000,0.0,0.0,49.446360868302136,-102.91023085861161,-73.26426698665402,1341.6508187624677,33.2096274624206,13524.840664431435
2021-05-21 00:00:00-04:00,13616.1904296875,13616.580078125,13463.259765625,13470.990234375,3733940000,0.0,0.0,47.68317381100751,-93.56763992908054,-77.32494157513933,1301.7313138687932,39.77741590672574,13519.712052045108
2021-05-24 00:00:00-04:00,13557.2099609375,13708.849609375,13551.009765625,13661.169921875,3509470000,0.0,0.0,52.985922157997926,-70.01061908766314,-75.8620770776441,1209.6890618926045,47.21427836031422,13533.184230124147
2021-05-25 00:00:00-04:00,13721.5400390625,13751.1396484375,13631.7998046875,13657.169921875,4128990000,0.0,0.0,52.86455400423282,-51.0755102337007,-70.90476370885543,1120.7997794929543,54.48779451274092,13544.992391243277
2021-05-26 00:00:00-04:00,13693.9404296875,13750.16015625,13679.58984375,13738.0,4264500000,0.0,0.0,55.10257115261917,-29.210270452293116,-62.56586505754297,1042.4394721892968,62.44189440886077,13563.374068267727
2021-05-27 00:00:00-04:00,13742.58984375,13776.51953125,13701.6298828125,13736.2802734375,5087180000,0.0,0.0,55.04269049964873,-11.88369017324294,-52.42943008068297,939.0321694986233,62.88083921673161,13579.841325902944
2021-05-28 00:00:00-04:00,13792.0498046875,13820.8701171875,13747.6103515625,13748.740234375,4447940000,0.0,0.0,55.42068891658542,2.8206495523463673,-41.379414154077104,876.7987543796226,70.76335157727947,13595.926936233616
2021-06-01 00:00:00-04:00,13829.0595703125,13836.169921875,13678.76953125,13736.48046875,4186280000,0.0,0.0,54.931293760658605,13.331012483478844,-30.437328826565917,832.3139347247343,71.24782393145694,13609.312986949462
2021-06-02 00:00:00-04:00,13743.240234375,13775.8896484375,13689.740234375,13756.330078125,5097630000,0.0,0.0,55.614703791807074,22.997151567888068,-19.75043274767512,853.2482427775831,70.5661785166198,13623.314614680467
2021-06-03 00:00:00-04:00,13655.75,13684.1298828125,13548.9296875,13614.509765625,5396250000,0.0,0.0,49.803845411875805,18.99496037683639,-12.00135412277282,855.6285539043201,62.0436907352328,13622.476057627564
2021-06-04 00:00:00-04:00,13697.25,13826.8203125,13692.009765625,13814.490234375,4360710000,0.0,0.0,56.67764064368327,31.59573161886874,-3.281936974444508,888.7975951117223,62.331088730318015,13640.763122079701
2021-06-07 00:00:00-04:00,13802.8203125,13889.1103515625,13784.8896484375,13881.7197265625,4639210000,0.0,0.0,58.723994508957965,46.47110183634504,6.668670787713403,921.3710180188282,69.18451993336198,13663.711370125682
2021-06-08 00:00:00-04:00,13946.3203125,13981.7197265625,13831.98046875,13924.91015625,5958410000,0.0,0.0,60.0302043189959,61.04139936828324,17.54321650382737,972.0712731293279,70.09122351368677,13688.587444994664
2021-06-09 00:00:00-04:00,13980.23046875,14003.5,13906.4501953125,13911.75,5640490000,0.0,0.0,59.41324467879116,70.71143312557433,28.176859828176763,1004.1178584935478,77.28559092236375,13709.841021661838
2021-06-10 00:00:00-04:00,13933.8798828125,14031.1904296875,13904.400390625,14020.330078125,4919880000,0.0,0.0,62.80944558274103,86.14350075592483,39.77018801372638,933.4333361038371,77.66382167222778,13739.411407991664
2021-06-11 00:00:00-04:00,14030.849609375,14069.419921875,14006.58984375,14069.419921875,4157580000,0.0,0.0,64.26532388452722,101.1684586485826,52.049842140697635,880.3590602152472,77.85900579737205,13770.840790266268
2021-06-14 00:00:00-04:00,14083.4697265625,14175.4501953125,14056.669921875,14174.1396484375,4415160000,0.0,0.0,67.21384624188107,120.14094277860022,65.66806226827816,944.8959287778416,78.20788832032952,13809.250205330194
2021-06-15 00:00:00-04:00,14166.6396484375,14171.01953125,14052.16015625,14072.8603515625,4554580000,0.0,0.0,61.89466652546762,125.55703694424301,77.64585720347114,937.1571942441551,71.48763460162306,13834.355933542794
2021-06-16 00:00:00-04:00,14085.5498046875,14129.6904296875,13903.73046875,14039.6796875,4683030000,0.0,0.0,60.21343171193035,125.72267555969847,87.2612208747166,869.927328381531,64.70063805486541,13853.910576776812
2021-06-17 00:00:00-04:00,13999.1298828125,14196.2099609375,13998.9296875,14161.349609375,4558280000,0.0,0.0,64.06770850587446,134.1255750739765,96.63409171456858,800.4204551496478,64.49117808579837,13883.190484643306
2021-06-18 00:00:00-04:00,14096.9296875,14129.2197265625,14009.0400390625,14030.3798828125,6126070000,0.0,0.0,57.59931928745555,128.73281929728182,103.05383723111123,767.299443762924,56.414861324871126,13897.208522564182
2021-06-21 00:00:00-04:00,14047.419921875,14150.7802734375,13960.0400390625,14141.48046875,4562010000,0.0,0.0,61.17982638459075,131.90340986842057,108.82375175857311,715.5263329518712,62.691007460296724,13920.472517439022
2021-06-22 00:00:00-04:00,14138.2900390625,14269.76953125,14121.0,14253.26953125,4433140000,0.0,0.0,64.43423109772547,141.8019640495877,115.41939421677604,746.536260318855,69.73915397740325,13952.167471135304
2021-06-23 00:00:00-04:00,14263.3798828125,14317.66015625,14246.2998046875,14271.73046875,4417470000,0.0,0.0,64.95669734330984,149.41393212258845,122.21830179793852,762.7724416412384,77.17181843095803,13982.602042336704
2021-06-24 00:00:00-04:00,14357.26953125,14414.4599609375,14333.7001953125,14369.7099609375,4324620000,0.0,0.0,67.67115078333305,161.49102976599352,130.07284739154954,816.0174045937638,77.2217771227731,14019.469463155827
2021-06-25 00:00:00-04:00,14400.8095703125,14409.080078125,14337.650390625,14360.3896484375,7468090000,0.0,0.0,67.13839485107604,168.3692889764534,137.7321357085303,843.8439971847947,67.38600808237621,14051.938052230273
2021-06-28 00:00:00-04:00,14417.8095703125,14505.1904296875,14417.2001953125,14500.509765625,4283000000,0.0,0.0,70.85346004757996,183.01717333035958,146.78914323289615,904.488240543029,66.68342066144768,14094.659167791675
2021-06-29 00:00:00-04:00,14509.1904296875,14535.9697265625,14471.3798828125,14528.330078125,4901300000,0.0,0.0,71.54137967980043,194.62705439589445,156.35672546549583,943.7916632792658,66.42376616357394,14135.961159251992
2021-06-30 00:00:00-04:00,14509.849609375,14526.8095703125,14478.0595703125,14503.9501953125,5293810000,0.0,0.0,69.9825637363699,199.56030897335404,164.99744216706748,954.2440815714181,58.79152360197521,14171.007734114897
2021-07-01 00:00:00-04:00,14493.6904296875,14533.5498046875,14439.400390625,14522.3798828125,4410470000,0.0,0.0,70.50573768127812,202.62137741468905,172.5222292165918,885.9663298391897,52.47627609793829,14204.471748276574
2021-07-02 00:00:00-04:00,14582.98046875,14649.1103515625,14555.33984375,14639.330078125,3751420000,0.0,0.0,73.64484231839091,212.03993519377036,180.4257704120275,907.054162555185,52.10422865552209,14245.886827309758
2021-07-06 00:00:00-04:00,14661.5498046875,14687.0,14529.7998046875,14663.6396484375,4489540000,0.0,0.0,74.25813706128564,218.941962593266,188.12900884827522,930.3748609242721,58.79401093457561,14285.672810274305
2021-07-07 00:00:00-04:00,14753.41015625,14755.330078125,14580.7900390625,14665.0595703125,4605630000,0.0,0.0,74.29576238119103,221.96773893796126,194.89675486621246,942.0778887453598,65.62919382085082,14321.804882658895
2021-07-08 00:00:00-04:00,14409.2001953125,14610.0595703125,14371.58984375,14559.7802734375,4575010000,0.0,0.0,66.53101091723444,213.41046607909811,198.59949710878962,899.6174707852479,58.88537373100679,14344.46920559019
2021-07-09 00:00:00-04:00,14578.4296875,14710.2001953125,14552.259765625,14701.919921875,3826500000,0.0,0.0,70.94597139393844,215.61279729204944,202.0021571454416,909.6828726969434,66.69767539730216,14378.512130950648
2021-07-12 00:00:00-04:00,14743.8603515625,14761.080078125,14672.6298828125,14733.240234375,3897090000,0.0,0.0,71.8278321679655,217.37963103676157,205.07765192370562,923.167034723534,66.45331165915718,14412.295759848206
2021-07-13 00:00:00-04:00,14715.1298828125,14803.6796875,14660.1904296875,14677.650390625,4583460000,0.0,0.0,67.88917443074679,211.85212428647355,206.43254639625923,931.2694473695265,59.44951818163824,14437.567629445995
2021-07-14 00:00:00-04:00,14780.900390625,14790.5498046875,14632.9501953125,14644.9501953125,4496220000,0.0,0.0,65.61006322364848,202.4986247929519,205.64576207559776,893.5336757806945,52.58568122055915,14457.31835000471
2021-07-15 00:00:00-04:00,14635.7802734375,14650.3701171875,14451.7998046875,14543.1298828125,4512550000,0.0,0.0,58.97147484993099,184.74028972204178,201.46466760488659,813.493534225734,45.836604807288296,14465.490876938786
2021-07-16 00:00:00-04:00,14597.509765625,14623.01953125,14413.3203125,14427.240234375,4069530000,0.0,0.0,52.464678641087445,159.47700351224557,193.0671347863584,763.3211199812977,48.29952934885029,14461.847958599377
2021-07-19 00:00:00-04:00,14235.98046875,14313.599609375,14178.66015625,14274.98046875,4537130000,0.0,0.0,45.380074128407465,125.72035063690964,179.59777795646866,670.4207594699255,41.28682365072815,14444.051054804198
2021-07-20 00:00:00-04:00,14330.4599609375,14555.75,14271.23046875,14498.8798828125,4652450000,0.0,0.0,55.00258924701356,115.70104194883424,166.8184307549418,584.8265505607269,41.02960254995869,14449.272847947846
2021-07-21 00:00:00-04:00,14508.75,14633.1396484375,14498.650390625,14631.9501953125,4098520000,0.0,0.0,59.56229576270538,117.14792141602084,156.88432888715764,539.6404656369486,48.60205745281384,14466.670690554005
2021-07-22 00:00:00-04:00,14652.7197265625,14694.1904296875,14617.8701171875,14684.599609375,3597540000,0.0,0.0,61.23598627259341,121.14645065124023,149.73675323997418,496.2150911930803,55.288095236648694,14487.425825679815
2021-07-23 00:00:00-04:00,14753.0595703125,14846.0595703125,14698.76953125,14836.990234375,3997250000,0.0,0.0,65.66561499190225,135.05513223836715,146.80042903965278,521.9791384483069,55.508382850634625,14520.717674126976
2021-07-26 00:00:00-04:00,14821.0302734375,14863.650390625,14790.490234375,14840.7099609375,4437090000,0.0,0.0,65.76844093845574,144.70988793995093,146.38232081971242,528.2697718246163,55.515581762000565,14551.193130013691
2021-07-27 00:00:00-04:00,14807.9501953125,14811.080078125,14503.759765625,14660.580078125,4329230000,0.0,0.0,56.884125620567886,136.2557043143861,144.35699751864718,521.5811464318213,48.01880540193371,14561.610934595721
2021-07-28 00:00:00-04:00,14715.66015625,14798.8798828125,14645.6298828125,14762.580078125,4268210000,0.0,0.0,60.165563476196695,136.21603675231017,142.72880536537977,531.4171802469064,55.465017641651414,14580.750853027082
2021-07-29 00:00:00-04:00,14771.169921875,14833.740234375,14761.3798828125,14778.259765625,3928640000,0.0,0.0,60.66120755812317,135.88343995293872,141.35973228289157,535.7643385793781,55.56914171088417,14599.561225655456
2021-07-30 00:00:00-04:00,14615.849609375,14728.7802734375,14615.849609375,14672.6796875,3645050000,0.0,0.0,55.640854105758464,125.65198677020453,138.21818318035417,525.8836800928584,49.18933942234437,14606.524888688271
2021-08-02 00:00:00-04:00,14758.599609375,14770.41015625,14665.669921875,14681.0703125,3746130000,0.0,0.0,55.95284229123604,116.87329710543781,133.9492059653709,526.7876867349005,56.35942332126943,14613.624452860817
2021-08-03 00:00:00-04:00,14713.990234375,14762.599609375,14584.08984375,14761.2900390625,4141370000,0.0,0.0,58.927121033384665,115.06281134337951,130.17192704097263,536.0531368137745,56.70227329018709,14627.687842022882
2021-08-04 00:00:00-04:00,14747.2099609375,14812.3701171875,14734.1201171875,14780.5302734375,4337330000,0.0,0.0,59.631203363956516,113.86791599454955,126.91112483168803,547.651279976224,64.37933181682001,14642.24426406237
2021-08-05 00:00:00-04:00,14794.080078125,14896.4697265625,14776.0302734375,14895.1201171875,4107300000,0.0,0.0,63.63002269337105,120.77517451333551,125.68393476801754,576.9526464017217,71.41523943951248,14666.327678645715
2021-08-06 00:00:00-04:00,14864.2197265625,14890.1796875,14788.58984375,14835.759765625,4173090000,0.0,0.0,60.29788398634327,120.07519032775963,124.56218587996597,593.6141592679378,71.64825288058262,14682.464067881838
2021-08-09 00:00:00-04:00,14855.759765625,14883.8095703125,14802.6904296875,14860.1796875,4111640000,0.0,0.0,61.19809947415125,120.10641938803201,123.67103258157918,612.5455294752828,71.44098658513627,14699.38936498833
2021-08-10 00:00:00-04:00,14887.75,14894.6103515625,14754.48046875,14788.08984375,3991770000,0.0,0.0,57.08323177304348,113.01139571003296,121.53910520726994,618.667011606216,64.36969282119396,14707.837029632297
2021-08-11 00:00:00-04:00,14834.3798828125,14842.5,14692.41015625,14765.1396484375,4002340000,0.0,0.0,55.79698106120575,104.33395251049114,118.09807466791419,620.0737526242046,57.64425307863729,14713.29442189946
2021-08-12 00:00:00-04:00,14751.3603515625,14824.3095703125,14698.9404296875,14816.259765625,4049000000,0.0,0.0,58.0636982708132,100.42435305560139,114.56333034545163,610.7996381424127,57.67972871498793,14723.100645111415
2021-08-13 00:00:00-04:00,14825.0703125,14850.6103515625,14797.2197265625,14822.900390625,4061070000,0.0,0.0,58.362396695669716,96.74657595498138,110.99997946735759,558.0098063453261,57.39720072594841,14732.605382779377
2021-08-16 00:00:00-04:00,14771.5302734375,14794.6796875,14610.01953125,14793.759765625,3973920000,0.0,0.0,56.461875600992066,90.43799331540868,106.88758223696782,369.07013162086514,57.73475976708638,14738.429609717055
2021-08-17 00:00:00-04:00,14670.5595703125,14716.9501953125,14550.8798828125,14656.1796875,4168880000,0.0,0.0,48.44143940091932,73.489690219556,100.20800383348546,299.516470895971,50.317546940982716,14730.596283791621
2021-08-18 00:00:00-04:00,14636.240234375,14697.25,14516.2998046875,14525.91015625,3841840000,0.0,0.0,42.31252430337823,48.981744386970604,89.9627519441825,347.90606640683836,43.45516423420779,14711.102366882895
2021-08-19 00:00:00-04:00,14423.16015625,14610.759765625,14423.16015625,14541.7900390625,4191490000,0.0,0.0,43.255028033623546,30.488937085663565,78.06798897247872,392.4022376024004,43.07176991228506,14694.977383280951
2021-08-20 00:00:00-04:00,14571.5302734375,14722.16015625,14571.5302734375,14714.66015625,3886340000,0.0,0.0,52.37676865577048,29.443026900615223,68.34299655810602,386.09301998752926,43.201842329075866,14696.851933087528
2021-08-23 00:00:00-04:00,14776.98046875,14963.4697265625,14776.98046875,14942.650390625,3906780000,0.0,0.0,61.228760755423565,46.47530369266315,63.969457985017456,414.8981554093443,50.284577022376794,14720.261309995858
